feature_id	meta_logFC	meta_se	meta_z	meta_p	tau2	I2	k	fdr	n	pos	neg	sign_concordance	meta_rank_up	rra_score	rra_rank_up	ensemble_rank_up
B4GALNT1	-0.0614752038582435	0.043054540625196	-1.42784484436625	0.15333652199961	0.0	0.0	2	0.308487264509796	2	0	2	1	0.7453630400361909	0.805479622513845	0.6503706040056774	0.7168653092270368
DUBR	-0.267087078247114	0.182359716176034	-1.46461665902842	0.153412767141057			1	0.308605548188198	1	0	1	1	0.7515833521827641	1.0	1.0	0.8261083465279349
ORC2	-0.100802839807438	0.0706230285816641	-1.42733668934739	0.153482870024316	0.0035730876010231	0.318911945796221	2	0.308711450581211	2	0	2	1	0.7452499434517078	0.981661609286881	0.7583977290648163	0.7491942791356403
SMIM10L1	-0.135111875373554	0.092274411585361	-1.46423990196421	0.153515002849672			1	0.308713389848368	1	0	1	1	0.751470255598281	1.0	1.0	0.8260291789187966
ZNF826P	-0.0799066047651128	0.0559878948849036	-1.42721216665459	0.153518748604758	0.0	0.0	2	0.308713389848368	2	0	2	1	0.7451933951594661	1.0	1.0	0.8216353766116262
FAM103A1	0.0965207779656258	0.0676368580865053	1.42704408064282	0.153567189147893	0.0	0.0	2	0.308759731452508	2	2	0	1	0.24530649174394933	0.196926128341798	0.21600168217421017	0.23651504887302754
ORC3	-0.0747852886403768	0.0524091693888182	-1.42695046520491	0.153594173127557	0.0	0.0	2	0.308759731452508	2	0	2	1	0.7451368468672246	1.0	1.0	0.8215957928070572
SERINC4	-0.0544527721774166	0.0377115913844576	-1.44392665963862	0.153586134978543			1	0.308759731452508	1	0	1	1	0.7484731961094775	1.0	1.0	0.8239312372766343
KRT35	0.0866311017331973	0.0607512677917586	1.42599660685517	0.153869321501054	0.0041210812651068	0.549394137240654	2	0.309277685999618	2	2	0	1	0.24536304003619092	0.291169848422331	0.2831309467486727	0.25669341204993545
SRRM2	0.264110443631702	0.185342567329275	1.42498535246083	0.154161435238607	0.0517832112882604	0.718194572692891	2	0.309759211539544	2	2	0	1	0.24541958832843247	0.0696519316710017	0.12198391420911528	0.2083888860926373
TMEM99	-0.111095464335542	0.0779615477703528	-1.42500331910791	0.15415624166863	0.0	0.0	2	0.309759211539544	2	0	2	1	0.7449106536982583	0.802881826591976	0.6481890343268675	0.715894167886841
ZNF701	-0.0652670422188479	0.0458006240246379	-1.42502517397445	0.154149924320832	0.0	0.0	2	0.309759211539544	2	0	2	1	0.7449672019904999	0.796405693915764	0.6436419071650108	0.7145696135428532
ADAMTS9	-0.391779418920724	0.274963499788206	-1.4248415488692	0.154203008944553	0.1101271628891	0.717777052567806	2	0.309807544896101	2	0	2	1	0.7448541054060167	1.0	1.0	0.8213978737842116
MARCH9	0.0669022393447392	0.0469563306782229	1.4247757092265	0.154222046068456	0.0	0.0	2	0.309810594419469	2	2	0	1	0.24547613662067405	0.123203488865507	0.1665352468064974	0.22179386967642106
CLEC12A	0.298980956636781	0.209855518535826	1.42469904400317	0.154244215592288	0.0755701016830448	0.848521390980605	2	0.309819935090189	2	2	0	1	0.24553268491291563	0.0297716237180066	0.08069179414393103	0.19608041768222023
LOC101929050	0.0877665711399045	0.0600558732764316	1.46141528466205	0.154283217077715			1	0.309863079023545	1	1	0	1	0.23970821081203347	0.55065115184088	0.4706145192661515	0.30898010334826886
IFNA7	-0.0858175257524008	0.0587328840460072	-1.46114952715718	0.154355653093572			1	0.309938159339926	1	0	1	1	0.7512440624293146	1.0	1.0	0.8258708437005202
STPG3	-0.0537734699797904	0.0377533805526028	-1.42433523018863	0.15434945379251	0.0	0.0	2	0.309938159339926	2	0	2	1	0.7447975571137752	0.809058443049	0.6524733217683857	0.7171002865101583
LOC284632	0.0898869345629798	0.0615390275730095	1.46064925150692	0.15449208402867			1	0.310176886235581	1	1	0	1	0.23993440398099977	0.550796460896424	0.47077222309835465	0.3091857497162062
LOC101928207	0.103191433145676	0.0706550582699794	1.46049604476119	0.154533884516599			1	0.310225589032982	1	1	0	1	0.23999095227324135	0.550941762667392	0.4709036429585239	0.3092647594788261
DNAH3	-0.050511229740493	0.0354878793428003	-1.42333750778885	0.154638338816537	0.0	0.0	2	0.310364781867452	2	0	2	1	0.7446279122370505	0.77819906477023	0.631919255637912	0.7108153152573089
GAL	0.187211167204524	0.131532797935806	1.42330407428793	0.154648026409872	0.0215063979548386	0.581790406061285	2	0.310364781867452	2	2	0	1	0.24570232978964035	0.0819025285686044	0.13325973821163856	0.21196955231623982
PMVK	-0.0529176713275062	0.0371801634468941	-1.42327699562404	0.15465587298213	0.0	0.0	2	0.310364781867452	2	0	2	1	0.7445713639448088	0.904433005950155	0.7132418651106556	0.7351725142945629
LOC440896	-0.0562031552419335	0.0390301395988459	-1.43999370280488	0.154692026065097			1	0.31040210926304	1	0	1	1	0.7477380683103371	1.0	1.0	0.823416647817236
LINC00582	0.0926362906538483	0.0634567488356181	1.45983354574024	0.154714742747824			1	0.310412470019573	1	1	0	1	0.2401040488577245	0.551377624272847	0.47106134679072703	0.30939123823762527
ORM1	0.0777240294503802	0.0546240967591111	1.42288905559644	0.154768319393472	0.0	0.0	2	0.310484737396956	2	2	0	1	0.24575887808188193	0.118961568056735	0.16314461441413025	0.2209745989815564
OR10K2	0.0535992943548389	0.0372312093299287	1.43963345052433	0.154793632505907			1	0.310500294604635	1	1	0	1	0.24332730151549423	0.744111039108553	0.6096830152972718	0.35323401565002743
MGAM	-0.103616491650435	0.0728505038662169	-1.42231674664484	0.154934319449342	0.0	0.0	2	0.310747250214605	2	0	2	1	0.7445148156525673	0.767376138904341	0.6255322504336855	0.7088200460869026
FOXD4L5	-0.0686307358870932	0.0476969272975759	-1.43889218395377	0.155002864318623			1	0.310811151296207	1	0	1	1	0.7475684234336123	1.0	1.0	0.8232978964035285
KRT86	-0.0691533669354802	0.0480620423463438	-1.43883537942788	0.155018907172164			1	0.310811151296207	1	0	1	1	0.7474553268491292	1.0	1.0	0.8232187287943904
LOC646813	-0.080423064516129	0.0558931098755718	-1.43887260335246	0.155008394167463			1	0.310811151296207	1	0	1	1	0.7475118751413707	1.0	1.0	0.8232583125989594
CLIC5	0.379898634296829	0.267184385076988	1.42185941812192	0.155067066228905	0.0962284151892678	0.571923738029616	2	0.310872463347915	2	2	0	1	0.24587197466636507	0.0348444850457505	0.08721021920832676	0.19827344802895355
ABO	-0.0516169009288716	0.0363084987855388	-1.42162035488589	0.155136492448504	0.0	0.0	2	0.310976392253383	2	0	2	1	0.7444582673603257	1.0	1.0	0.8211207871522279
TIPRL	-0.116530302619896	0.081973579759677	-1.42155927509241	0.155154234381715	0.0047820740751136	0.21071469094066	2	0.310976706427094	2	0	2	1	0.7444017190680842	1.0	1.0	0.8210812033476589
CEACAM5	0.0501553618651843	0.0352840210855582	1.42147522652153	0.15517865060639	0.0	0.0	2	0.31098704168853	2	2	0	1	0.24592852295860665	0.117384836413464	0.16211953950480998	0.22078582792246765
PLXDC2	-0.361349284118093	0.254230551500125	-1.42134484618744	0.155216532044341	0.115088753576378	0.881299098844671	2	0.31098704168853	2	0	2	1	0.744288622483601	1.0	1.0	0.8210020357385206
SDAD1	-0.0938424006927511	0.0660257788202188	-1.42129941319244	0.155229734052514	0.0	0.0	2	0.31098704168853	2	0	2	1	0.7442320741913594	0.748357319735334	0.6125742522209956	0.7047347276002502
ZBTB6	-0.102048371574095	0.0717940568935843	-1.42140416616037	0.155199296014259	0.0059528027752488	0.576215123520572	2	0.31098704168853	2	0	2	1	0.7443451707758426	1.0	1.0	0.8210416195430899
RPL9	0.169764295735583	0.116460148871914	1.45770289133233	0.155297543692846			1	0.311087648693281	1	1	0	1	0.2403302420266908	0.553120415082939	0.4725858171686905	0.3100069145692907
OR56B4	-0.0712766532258056	0.049579371247563	-1.43762721132348	0.155360426188561			1	0.311178364109017	1	0	1	1	0.7472291336801629	1.0	1.0	0.823060393576114
ANKRD7	-0.0962645669838155	0.067787010474145	-1.42010344327742	0.155577568003475	0.0075003034938875	0.815480994498195	2	0.311408459020247	2	0	2	1	0.7440058810223932	1.0	1.0	0.8208041167156752
FOXRED1	0.0658758882054924	0.0463895037629822	1.42006020461163	0.155590154538458	0.0	0.0	2	0.311408459020247	2	2	0	1	0.2460416195430898	0.311239052283449	0.29745571150712297	0.26146584713229976
LINC01511	-0.0998966278798052	0.0685734309961158	-1.45678328222287	0.155549625988159			1	0.311408459020247	1	0	1	1	0.7505089346301742	1.0	1.0	0.8253562542411219
LOC101927839	0.149072995969234	0.102321835147016	1.45690307210622	0.155516770840224			1	0.311408459020247	1	1	0	1	0.2404998869034155	0.553410778233908	0.4727960889449614	0.3101887475158792
OR56A4	-0.0782552016129019	0.0544531604674207	-1.43711037047559	0.155506702598428			1	0.311408459020247	1	0	1	1	0.7470594888034381	1.0	1.0	0.8229416421624067
SNX32	-0.052508877718141	0.0369788432432862	-1.41997080256626	0.155616181427388	0.0	0.0	2	0.311408459020247	2	0	2	1	0.74389278443791	0.804504957334346	0.649345529096357	0.7155286078354441
TFPI	0.119468669903184	0.0841235373690961	1.42015746887829	0.155561842537799	0.0	0.0	2	0.311408459020247	2	2	0	1	0.24598507125084823	0.12050691410954	0.16427482521158598	0.22147199743906956
ZNF451	-0.0677346411319157	0.0477008412758189	-1.41998839685565	0.155611059084149	0.0	0.0	2	0.311408459020247	2	0	2	1	0.7439493327301515	0.759782057104878	0.6203017399989487	0.7068550549107906
LOC101928370	0.252629473416829	0.173459143609155	1.45642061963631	0.155649128336201			1	0.311439147487823	1	1	0	1	0.24061298348789867	0.553701112246576	0.47290122483309677	0.31029945589145813
KLF9	-0.157965178345323	0.111288642040037	-1.41941868864293	0.155776987075745	0.012285694587377	0.263439677911218	2	0.311659717100065	2	0	2	1	0.7437796878534269	1.0	1.0	0.8206457814973989
KRBA1	-0.0502837588977887	0.035427208434773	-1.41935425113635	0.155795763002095	0.0	0.0	2	0.311662021824553	2	0	2	1	0.7437231395611853	0.78022347359926	0.6332071702675708	0.7105683487731009
NME2	0.086183296370967	0.0600155446659628	1.43601623297181	0.155816718552419			1	0.311668685768689	1	1	0	1	0.24377968785342682	0.744652049908757	0.6100509909057457	0.35366107876912245
DVL1	-0.0652367353864466	0.0459699809843548	-1.41911599677731	0.155865200936239	0.0	0.0	2	0.311730401872478	2	0	2	1	0.7436665912689436	1.0	1.0	0.8205666138882606
NAP1L4	-0.234910036123828	0.165548444657884	-1.418980628959	0.155904663609506	0.0504806265458913	0.916276711359605	2	0.311774066636944	2	0	2	1	0.7436100429767021	1.0	1.0	0.8205270300836913
CELA2A	-0.0573538306831731	0.0404365373900348	-1.41836651664708	0.156083785968128	0.0	0.0	2	0.312061692601513	2	0	2	1	0.743496946392219	1.0	1.0	0.8204478624745533
TBC1D23	-0.0697386600508141	0.0491678294252614	-1.41837988103221	0.156079886224854	0.0	0.0	2	0.312061692601513	2	0	2	1	0.7435534946844605	1.0	1.0	0.8204874462791223
EML5	-0.0957764525539154	0.0675312688571356	-1.41825341319343	0.156116792648899	0.004604468941703	0.493434357467222	2	0.312092398960335	2	0	2	1	0.7434403980999774	0.944703814461414	0.7373442674656994	0.741611558909694
SKA1	0.0636417968020167	0.0448782623940743	1.41809850486591	0.156162007727544	0.0013086260766153	0.322850855177642	2	0.312147501373787	2	2	0	1	0.24615471612757295	0.227430267046557	0.23897387373179835	0.24400046340884057
SCOC	-0.286453016857453	0.202074693646639	-1.41756006993317	0.156319244908827	0.0627835383455441	0.746653233936859	2	0.312426483608464	2	0	2	1	0.7433838498077358	1.0	1.0	0.820368694865415
LOC102723831	0.113537453310099	0.0780934425551725	1.45386667042992	0.156351283215991			1	0.312455203118046	1	1	0	1	0.24083917665686497	0.554571939454788	0.47353204016190925	0.31064703570837826
PLD1	-0.126470696349477	0.0892390053894965	-1.41721319951379	0.156420603789746	0.0093470055426844	0.558577809413207	2	0.312487794556921	2	0	2	1	0.7432707532232526	1.0	1.0	0.8202895272562769
PROKR1	0.0673159677419379	0.046945721642149	1.43391059690304	0.15641468559494			1	0.312487794556921	1	1	0	1	0.24400588102239312	0.745598538352983	0.610708090206592	0.3540165437776528
SRSF10	-0.223324370336903	0.157577068665196	-1.41723901979291	0.156413057138508	0.0346266877623724	0.626408457627806	2	0.312487794556921	2	0	2	1	0.7433273015154942	1.0	1.0	0.8203291110608459
BHLHA15	0.0566636703567562	0.0399869546737074	1.41705390718374	0.156467167242712	0.0	0.0	2	0.312545508361021	2	2	0	1	0.24621126441981453	0.271329143460811	0.26830678652157913	0.2528399210503439
FGF14	-0.270869096913145	0.191159167013703	-1.41698199016387	0.156488193072392	0.062302224731301	0.84928505567997	2	0.312552203105057	2	0	2	1	0.7432142049310111	1.0	1.0	0.8202499434517077
FFAR2	0.10007492939519	0.0706331679685577	1.41682629101018	0.156533720985826	0.0048791480833979	0.487587398539409	2	0.312607828561643	2	2	0	1	0.24626781271205608	0.215614803296931	0.22953792777164486	0.24124884722993273
UBE2J1	0.195300379126311	0.13785343073826	1.41672483651948	0.156563392648723	0.0264198964371274	0.647433212410221	2	0.312631779087625	2	2	0	1	0.24632436100429767	0.0857753727535585	0.13588813541502393	0.21319349332751553
EIF3A	-0.0512598048147494	0.0361881709747217	-1.41647956871199	0.156635141974304	0.0	0.0	2	0.312669133161033	2	0	2	1	0.7430445600542863	1.0	1.0	0.8201311920380003
KIAA1755	-0.0831718416839812	0.0587136609394167	-1.41656712174364	0.156609526820043	0.0019457149574154	0.209205250921825	2	0.312669133161033	2	0	2	1	0.7431576566387695	1.0	1.0	0.8202103596471386
TDRD5	-0.0440170782501523	0.0310736876593624	-1.4165386076052	0.156617868775763	0.0	0.0	2	0.312669133161033	2	0	2	1	0.743101108346528	0.812210015988385	0.6545234715870263	0.7165278173186774
LOC100507630	0.128871097145673	0.0887118811282387	1.45269264394677	0.156674902844541			1	0.312713203375041	1	1	0	1	0.2409522732413481	0.555297428469158	0.47421542343478945	0.3109312182993805
LOC101927495	-0.0865373246629795	0.0595795486656023	-1.45246693875916	0.15673717943547			1	0.312793409906862	1	0	1	1	0.7498869034155169	1.0	1.0	0.8249208323908619
LOC147791	0.120545130834616	0.082996123837156	1.45241880296884	0.156750463616524			1	0.312793409906862	1	1	0	1	0.24100882153358968	0.555587573082883	0.47450454712716184	0.31105753921166135
SH3BGRL	-0.173025202082005	0.122202039195313	-1.41589455643586	0.156806378980055	0.0252870373092071	0.833603182877572	2	0.3128696836154	2	0	2	1	0.7429880117620448	1.0	1.0	0.8200916082334313
SCLT1	-0.080141935483864	0.0559558773504833	-1.43223445469168	0.156891955166601			1	0.31300511452687	1	0	1	1	0.7459285229586067	1.0	1.0	0.8221499660710245
UCP3	0.0620066664431762	0.0438110159229067	1.41532135553049	0.156974296346841	0.0	0.0	2	0.313134061657928	2	2	0	1	0.24649400588102238	0.125972738181825	0.16808600115649477	0.2229716044636641
FAM167B	0.416168130647826	0.294168121923016	1.4147288561632	0.157148010376952	0.161435204703343	0.930564649428355	2	0.313445230713515	2	2	0	1	0.24655055417326396	0.0428261645004244	0.0966198811964464	0.2015713522802187
SCAMP4	0.216171263201926	0.149001968220572	1.45079468267105	0.157199202825022			1	0.313511977304352	1	1	0	1	0.2411784664103144	0.556457832094262	0.4752667823161436	0.3114049611820632
MCC	0.0774875572483645	0.0547812231183825	1.41449118580126	0.157217733539041	0.0	0.0	2	0.313513576894947	2	2	0	1	0.24660710246550555	0.219329805315423	0.232744572359775	0.24244834343378635
ATP23	-0.0651535578750055	0.0460807260821889	-1.41390041812272	0.157391143172652	0.0	0.0	2	0.313710270618503	2	0	2	1	0.7427618185930784	0.961673144010403	0.746412237817379	0.7438569443603686
FAM166B	0.119825717258173	0.0826371386482042	1.4500225832877	0.157412889790814			1	0.313710270618503	1	1	0	1	0.24129156299479756	0.556892863258192	0.47552962203648214	0.31156298070730293
HRAS	-0.0634053254066456	0.0448440533456535	-1.41390709974238	0.157389181088699	0.0	0.0	2	0.313710270618503	2	0	2	1	0.7428183668853201	0.757154055693659	0.6189349734531883	0.7056533488556805
MCEMP1	0.109249888394817	0.0772738194060253	1.41380210315188	0.157420015894457	0.0	0.0	2	0.313710270618503	2	2	0	1	0.24666365075774713	0.281930541765173	0.2757714345791936	0.25539598590418106
TMEM200B	-0.26690130427483	0.188783917190253	-1.41379259550935	0.157422808271239	0.0653134153917621	0.912672872846322	2	0.313710270618503	2	0	2	1	0.7426487220085953	1.0	1.0	0.8198541054060167
ZSCAN30	-0.0574107100741075	0.0406068696129234	-1.41381767719017	0.157415441909711	0.0	0.0	2	0.313710270618503	2	0	2	1	0.7427052703008369	0.827291096337957	0.6638279976870105	0.7190420885166889
PCDHA10	-0.106529383452744	0.0753535554747884	-1.41372736537145	0.1574419672526	0.0	0.0	2	0.313713098467041	2	0	2	1	0.7425921737163538	0.814496013897978	0.6558902381327866	0.7165815930412835
B3GNT9	-0.0588144053793583	0.0416092112138205	-1.41349484077273	0.15751027727486	0.0	0.0	2	0.313714314753523	2	0	2	1	0.7425356254241122	1.0	1.0	0.8197749377968786
GBAS	-0.15893149664852	0.112439564506285	-1.41348374432415	0.15751353770055	0.0183412844492041	0.680632662930256	2	0.313714314753523	2	0	2	1	0.7424790771318707	1.0	1.0	0.8197353539923093
LINC01547	0.0609397568696358	0.0431087958950892	1.41362697807521	0.157471455822955	0.0	0.0	2	0.313714314753523	2	2	0	1	0.24672019904998868	0.222336036418678	0.23484729012248332	0.24315832637173707
TRIM13	-0.259215663815382	0.178797471179241	-1.44977253931921	0.157482141743697			1	0.313714314753523	1	0	1	1	0.7493214204931011	1.0	1.0	0.8245249943451707
HTR4	-0.26656933314106	0.188628837945737	-1.41319501325531	0.157598392389198	0.0607409394816475	0.853241181502849	2	0.313812630448212	2	0	2	1	0.7423659805473874	1.0	1.0	0.8196561863831713
HUS1B	0.0561784177535199	0.0397512988955736	1.41324734824641	0.157583009177154	0.0	0.0	2	0.313812630448212	2	2	0	1	0.24677674734223026	0.203624003474495	0.2208116490564054	0.2389872178564828
ZNF669	-0.0767935953059072	0.0543438987289639	-1.41310426932947	0.157625068121016	0.0029932416407302	0.457908986635299	2	0.313830410341369	2	0	2	1	0.7423094322551459	1.0	1.0	0.819616602578602
ITPK1-AS1	0.116423045594714	0.0803967320848234	1.44810669010627	0.157944132979019			1	0.314430265405941	1	1	0	1	0.24151775616376386	0.557327828860949	0.47587131367292224	0.3118238234165114
TDRD9	0.188737164378855	0.133677310491795	1.41188630803908	0.157983439888794	0.0286672661058815	0.789691977448577	2	0.314473114699847	2	2	0	1	0.24694639221895498	0.06185565921378	0.11493980970404248	0.20734441746448123
RPL7L1	-0.0619142950308257	0.043855034066993	-1.41179448033823	0.158010484181777	0.0	0.0	2	0.314491547807602	2	0	2	1	0.7422528839629043	1.0	1.0	0.819577018774033
ZCCHC4	-0.0782246004550917	0.0554115911498919	-1.41170103279455	0.158038009136353	0.0	0.0	2	0.314510933329649	2	0	2	1	0.7421963356706628	0.773202614989704	0.6292382904904589	0.7083089221166016
MFSD8	-0.118436153544336	0.0839065400612452	-1.41152469709616	0.158089958671214	0.0	0.0	2	0.314543522630709	2	0	2	1	0.7420832390861796	1.0	1.0	0.8194582673603257
PCSK9	0.0525286498895233	0.0372134532022843	1.41155000058686	0.158082503319225	0.0	0.0	2	0.314543522630709	2	2	0	1	0.2471160370956797	0.142595729907191	0.17862587394207013	0.2265689881495968
OTOL1	-0.0668641028225796	0.0468260485993658	-1.42792537108256	0.158124121758686			1	0.314576101831545	1	0	1	1	0.7454195883284325	1.0	1.0	0.8217937118299028
COL5A1	0.166309642393489	0.117837892698955	1.41134263847001	0.158143607782632	0.0124942800775816	0.366034607242876	2	0.314579478068399	2	2	0	1	0.24722913368016286	0.116682862006502	0.16154129212006518	0.22152278121213353
KPTN	0.163271473146208	0.115698195549876	1.41118426584125	0.158190288307389	0.0226039751184115	0.838917867239576	2	0.31463694279922	2	2	0	1	0.24728568197240444	0.105973211278534	0.15313042106923197	0.2190391037014527
ABHD12	0.224113180652326	0.158822126056181	1.41109545765083	0.158216469195236	0.0355024622348111	0.671298122780603	2	0.314653625871408	2	2	0	1	0.247342230264646	0.145751666306872	0.1804657519844399	0.22727928678058418
NLRX1	-0.0903266055203937	0.0640350037701033	-1.4105817162857	0.158367985896335	0.0043347259405579	0.459003648453819	2	0.314919539254558	2	0	2	1	0.7419701425016965	1.0	1.0	0.8193790997511874
IQCH-AS1	0.129689186743269	0.089682059757051	1.44609955541384	0.158502204794014			1	0.315093530225129	1	1	0	1	0.24202669079393802	0.558342493640598	0.4766861168059717	0.3124245185975481
MIR600	0.132583151253849	0.0916828668115786	1.44610608137207	0.158500387752481			1	0.315093530225129	1	1	0	1	0.24197014250169646	0.558197563382944	0.4765284129737686	0.3123376236433181
TMCO5A	0.0453232275165836	0.0321417592255367	1.41010413271263	0.158508937168217	0.0	0.0	2	0.315093530225129	2	2	0	1	0.24739877855688758	0.156310952484396	0.18808810387425748	0.22960557615209853
LOC105379362	0.105789162647115	0.0731622480599977	1.44595287121797	0.158543050872315			1	0.315125920155785	1	1	0	1	0.2420832390861796	0.558487416613677	0.4767649687220733	0.3124877579769477
WDR5	-0.0433940421258166	0.0307793251200853	-1.40984384668979	0.158585796465213	0.0	0.0	2	0.315175457933336	2	0	2	1	0.7419135942094549	0.983695706600376	0.7595542238343058	0.7472057830969101
PTRH2	0.0666748763057745	0.0472950578965088	1.40976413331965	0.158609340496269	0.0	0.0	2	0.315186827434097	2	2	0	1	0.24745532684912916	0.117715905768336	0.1623298112810808	0.22191767217871464
RNF181	0.0588228206183919	0.0417415910943095	1.40921366618464	0.158771997942844	0.0	0.0	2	0.315474608047331	2	2	0	1	0.24751187514137074	0.114099784567989	0.15949114230142458	0.2211056552893869
CEP95	-0.0859962220656774	0.0610296115166706	-1.4090901109896	0.15880852459189	0.0017666713078708	0.190083707115971	2	0.315511734511065	2	0	2	1	0.7418570459172134	1.0	1.0	0.8192999321420493
ZNF410	-0.0520029939516098	0.0364820966278875	-1.42543874279029	0.15883856888938			1	0.31553597531339	1	0	1	1	0.7450237502827415	1.0	1.0	0.8215166251979189
EIF4H	-0.14415089238123	0.102329741644265	-1.4086900842802	0.15892682820574	0.0178682822528801	0.847255036255055	2	0.315615956534705	2	0	2	1	0.7416874010404886	1.0	1.0	0.819181180728342
FUT5	0.0907101038494719	0.0643940863459695	1.40867133919899	0.158932373498165	0.0	0.0	2	0.315615956534705	2	2	0	1	0.2475684234336123	0.154882593060366	0.1868790411607002	0.22936160875173867
GABRB1	-0.210324436824391	0.149302278908548	-1.40871551567689	0.158919305157859	0.0384326670622546	0.859250574106916	2	0.315615956534705	2	0	2	1	0.7417439493327301	1.0	1.0	0.819220764532911
AK3	-0.222983559014	0.158464653289233	-1.40715013970343	0.159382872950503	0.0360324351913038	0.633993003093094	2	0.315962506731307	2	0	2	1	0.7415177561637638	1.0	1.0	0.8190624293146347
ASXL2	0.125047298933649	0.0888354284329838	1.40762870331607	0.159241043496355	0.0093337817229799	0.533177183834599	2	0.315962506731307	2	2	0	1	0.24773806831033704	0.281720327148287	0.2755348788308889	0.2560771114665026
CCDC88C	0.472067948122271	0.335347182470747	1.40769916313058	0.159220169747925	0.201004835575822	0.887889529150287	2	0.315962506731307	2	2	0	1	0.24768152001809546	0.0218093212322633	0.06981022972191557	0.19432013292924147
EIF6	0.0548505576780784	0.0389618432333165	1.40780191916525	0.159189731942421	0.0	0.0	2	0.315962506731307	2	2	0	1	0.24762497172585388	0.335603277861242	0.3159070598748883	0.2681095981705642
ERVFH21-1	0.0698297719288465	0.0483950591304361	1.44291118109059	0.159391935933074			1	0.315962506731307	1	1	0	1	0.2427052703008369	0.559501673457137	0.477711191715292	0.3132070467251734
HSPA13	-0.0840630999159059	0.0597039717797381	-1.40799845320232	0.159131528016116	0.0	0.0	2	0.315962506731307	2	0	2	1	0.7415743044560055	0.916179513914857	0.7204436734479315	0.7352351151535832
KCTD4	-0.0517580893610272	0.0367828290561078	-1.40712638720845	0.159389914844571	0.0	0.0	2	0.315962506731307	2	0	2	1	0.7414612078715223	0.808190121734514	0.6520002102717762	0.7146229085915984
LOC101927770	0.0521784587079956	0.0370753324116792	1.40736320658203	0.159319715610226	0.0	0.0	2	0.315962506731307	2	2	0	1	0.2477946166025786	0.146265407301365	0.18096514745308312	0.22774577585772995
LOC102725420	0.0953498132625032	0.0660816886144213	1.44290824374749	0.159392757438927			1	0.315962506731307	1	1	0	1	0.2427618185930785	0.559646538153619	0.4777900436313936	0.31327028610457297
MIR3190	0.211666254184615	0.146637437030643	1.44346667856983	0.159236636814423			1	0.315962506731307	1	1	0	1	0.24259217371635378	0.559211922210451	0.4773169321347842	0.31300960124188293
MIRLET7A3	-0.0908256653225807	0.0637884326098858	-1.42385792543372	0.159294060685548			1	0.315962506731307	1	0	1	1	0.744684460529292	1.0	1.0	0.8212791223705045
NPM3	0.171335558749729	0.12175214539132	1.40724878562957	0.15935362994493	0.0260634857786648	0.876879029676078	2	0.315962506731307	2	2	0	1	0.24790771318706176	0.0869441864202527	0.1367029385480734	0.21454628079536522
OSBP2	0.0630484457268404	0.0448039192498277	1.40720827067116	0.159365639875217	0.0	0.0	2	0.315962506731307	2	2	0	1	0.24796426147930334	0.2153346567621	0.22940650791147557	0.24239693540895502
TMEM147	0.0709041297593181	0.0503830017116083	1.4073026090262	0.159337676026675	0.0	0.0	2	0.315962506731307	2	2	0	1	0.24785116489482018	0.166296093973302	0.19507964043526257	0.23201970755695286
TNFAIP8L1	0.416804139147422	0.296202533100523	1.40715926627802	0.159380167260646	0.162144576880258	0.922708471130074	2	0.315962506731307	2	2	0	1	0.2480208097715449	0.0429538193889736	0.09672501708458182	0.20263207196545596
ZNF259P1	-0.150437870480285	0.104216360956611	-1.44351490590731	0.159223159686797			1	0.315962506731307	1	0	1	1	0.7483035512327527	1.0	1.0	0.8238124858629268
PVRIG	0.187813924996413	0.133496822069116	1.40687937050049	0.159463161755635	0.0283022343938431	0.774592520348566	2	0.316066638924754	2	2	0	1	0.24807735806378647	0.0840582236467136	0.13473164064553436	0.21407364283831085
DGCR2	-0.189455832727207	0.134685006644856	-1.40665867305315	0.159528625852705	0.0303240161733314	0.829451893206688	2	0.316160957030061	2	0	2	1	0.7414046595792807	1.0	1.0	0.8189832617054964
GRWD1	0.0601780025676153	0.0427930887662329	1.40625517583813	0.159648365250889	0.0	0.0	2	0.316362807160098	2	2	0	1	0.24813390635602806	0.18231697188516	0.20580350102507491	0.2354347847567421
STX16-NPEPL1	0.0719459374999998	0.0505764201519699	1.42251937333286	0.159680537010605			1	0.316391105489696	1	1	0	1	0.2458154263741235	0.748165779125912	0.6124428323608264	0.3558036481701343
LETM1	0.0790341664382122	0.0562107672831233	1.4060325140223	0.159714470125655	0.0	0.0	2	0.316422887038099	2	2	0	1	0.2481904546482696	0.16238165486632	0.19263523103611419	0.23152388756462297
PLEKHG6	0.0517226615121915	0.0367905510802964	1.40586808279401	0.159763300519579	0.0	0.0	2	0.316484172329812	2	2	0	1	0.2482470029405112	0.114712180558807	0.16001682174210166	0.22177794858098832
CPB1	0.0582353697878273	0.0414264423123151	1.40575358484297	0.159797309122704	0.0	0.0	2	0.316516085856395	2	2	0	1	0.24830355123275277	0.2282945272106	0.23952583714450928	0.2456702370062797
TMEM14EP	-0.175531854838707	0.123501192609335	-1.42129684037917	0.160034149152152			1	0.316949702498226	1	0	1	1	0.7441755258991178	1.0	1.0	0.8209228681293825
LOC101927256	-0.114423093444229	0.0794505493200055	-1.44018001667129	0.16015723232524			1	0.317122438298012	1	0	1	1	0.7478511648948202	1.0	1.0	0.8234958154263741
